color::blue,color::green,color::red,shape::cube,shape::cylinder,shape::sphere,size::large,material::rubber
-0.170382559299469,0.5341691374778748,-0.3739611804485321,-0.14476141333580017,0.5048820972442627,-0.2742871046066284,0.006732459180057049,0.006732459180057049
0.5478518009185791,-0.25562700629234314,-0.29849156737327576,-0.16374000906944275,0.7024164795875549,-0.4116828441619873,-0.009581094607710838,-0.009581094607710838
0.26525959372520447,-0.13508641719818115,-0.13290584087371826,-0.11309097707271576,-0.1414804756641388,0.19959963858127594,-0.12566521763801575,-0.12566521763801575
0.551228404045105,-0.22893470525741577,-0.32935285568237305,-0.15651243925094604,0.6539351344108582,-0.3800140619277954,-0.03543858602643013,-0.03543858602643013
-0.3004985451698303,-0.19512319564819336,0.5080007314682007,0.668306827545166,-0.19721795618534088,-0.38151809573173523,0.047849275171756744,0.047849275171756744
-0.12199832499027252,0.32987651228904724,-0.2137608379125595,-0.34613287448883057,-0.22720161080360413,0.4519508481025696,0.007279608398675919,0.007279608398675919
-0.1967259645462036,0.493310809135437,-0.3050408363342285,-0.02485179342329502,0.5605823397636414,-0.4130855202674866,0.018289746716618538,0.018289746716618538
-0.36853671073913574,0.5301669836044312,-0.166966050863266,0.5698568820953369,-0.09964023530483246,-0.3782374858856201,0.04640010744333267,0.04640010744333267
0.35197362303733826,-0.0703812912106514,-0.28812092542648315,0.3952014446258545,-0.02287394180893898,-0.29801294207572937,0.023021694272756577,0.023021694272756577
-0.16664360463619232,0.3731502890586853,-0.21247705817222595,-0.32940971851348877,-0.26954764127731323,0.471296489238739,0.0037714168429374695,0.0037714168429374695
-0.21550607681274414,-0.20773500204086304,0.43392667174339294,-0.45449304580688477,-0.40394604206085205,0.6750060319900513,-0.010780610144138336,-0.010780610144138336
-0.35316821932792664,0.46807995438575745,-0.11895903199911118,0.6470314264297485,-0.17999768257141113,-0.3778229355812073,0.026035219430923462,0.026035219430923462
-0.12601561844348907,0.5073476433753967,-0.3918509781360626,-0.08107422292232513,0.48661619424819946,-0.3110523819923401,-0.02269173599779606,-0.02269173599779606
-0.28090548515319824,0.40358322858810425,-0.12673085927963257,0.6113011837005615,-0.04475851356983185,-0.45372727513313293,0.084970623254776,0.084970623254776
-0.17901292443275452,-0.10563286393880844,0.29173743724823,0.5107778310775757,-0.12378624826669693,-0.31239843368530273,0.061352409422397614,0.061352409422397614
0.17335942387580872,-0.16053445637226105,-0.012684349901974201,0.36429476737976074,-0.033819347620010376,-0.264872282743454,-0.04222622513771057,-0.04222622513771057
-0.15981021523475647,0.3783276677131653,-0.22478905320167542,-0.30208253860473633,-0.2373967468738556,0.4246380925178528,-0.0015271715819835663,-0.0015271715819835663
-0.2671908736228943,0.4576272666454315,-0.19625815749168396,0.4955287277698517,-0.0921475812792778,-0.3246522843837738,0.03795609250664711,0.03795609250664711
0.01573926769196987,-0.20748236775398254,0.1968996524810791,-0.13712112605571747,0.6722478866577148,-0.40964627265930176,-0.012849374674260616,-0.012849374674260616
0.44619572162628174,-0.31592267751693726,-0.13250446319580078,-0.10692451894283295,0.6221449971199036,-0.3950723111629486,-0.008689377456903458,-0.008689377456903458
-0.25720131397247314,0.3506726026535034,-0.0966796725988388,0.5946066975593567,-0.0604235902428627,-0.42829403281211853,0.04037688672542572,0.04037688672542572
-0.15135955810546875,0.45510753989219666,-0.31226879358291626,-0.1345493197441101,0.5767419338226318,-0.3379415273666382,-0.05950039252638817,-0.05950039252638817
-0.005637241527438164,-0.2483520209789276,0.26074615120887756,-0.09801768511533737,0.526808500289917,-0.3285587430000305,0.03283600136637688,0.03283600136637688
-0.24580571055412292,-0.23470258712768555,0.4926365911960602,-0.3654659390449524,-0.48170942068099976,0.6639496088027954,0.04750924929976463,0.04750924929976463
0.3418980836868286,-0.18396933376789093,-0.1611880213022232,-0.42424261569976807,-0.3257461190223694,0.5904489755630493,-0.06092191860079765,-0.06092191860079765
-0.3035532832145691,-0.168135866522789,0.4834214448928833,0.6691491603851318,-0.1525052785873413,-0.4167224168777466,0.011339684948325157,0.011339684948325157
-0.17626413702964783,-0.2510093152523041,0.43817585706710815,0.6694532036781311,-0.08705835044384003,-0.46750980615615845,0.03468875214457512,0.03468875214457512
-0.3254730701446533,0.4150196313858032,-0.09284041821956635,0.6469525694847107,-0.12569190561771393,-0.4197002053260803,0.02023722231388092,0.02023722231388092
-0.32217520475387573,-0.16608259081840515,0.5003800392150879,0.6408573985099792,-0.17107118666172028,-0.3797851800918579,0.049558624625205994,0.049558624625205994
-0.3066170811653137,-0.24618226289749146,0.5666859149932861,-0.29621177911758423,-0.46365150809288025,0.5946847796440125,0.02847924642264843,0.02847924642264843
0.5040116310119629,-0.1706903576850891,-0.34080585837364197,-0.2137625515460968,0.6812635660171509,-0.3553895652294159,0.005422608926892281,0.005422608926892281
0.3484060764312744,-0.17451632022857666,-0.17755645513534546,0.533385157585144,-0.04947058856487274,-0.3878506124019623,0.011911716312170029,0.011911716312170029
0.4337407946586609,-0.17161399126052856,-0.2679087817668915,0.46832260489463806,-0.03212979435920715,-0.34927231073379517,-0.04915895313024521,-0.04915895313024521
-0.2803168296813965,-0.2100261002779007,0.5026372671127319,-0.2723483741283417,-0.42286810278892517,0.5441262722015381,0.02076571062207222,0.02076571062207222
-0.3172098994255066,0.43105125427246094,-0.1177600771188736,0.6806271076202393,-0.2017020285129547,-0.38789626955986023,0.022882364690303802,0.022882364690303802
-0.12479808926582336,0.3640245199203491,-0.2459527552127838,-0.47370386123657227,-0.31736063957214355,0.6234815120697021,0.012312185019254684,0.012312185019254684
-0.09618821740150452,-0.26178187131881714,0.36724746227264404,-0.0527750700712204,0.6918492317199707,-0.4921582043170929,0.0350317656993866,0.0350317656993866
0.3273144066333771,-0.26123133301734924,-0.06693390011787415,-0.09303633868694305,0.44093215465545654,-0.26621562242507935,-0.017583591863512993,-0.017583591863512993
0.2647535502910614,-0.18982289731502533,-0.07619155943393707,-0.3467317819595337,-0.3594217300415039,0.554542601108551,-0.012585613876581192,-0.012585613876581192
-0.19939836859703064,-0.16674330830574036,0.3753495216369629,-0.05612371116876602,0.494406521320343,-0.33699876070022583,-0.014363288879394531,-0.014363288879394531
-0.2114061415195465,0.524455189704895,-0.3219848871231079,0.008339393883943558,0.4240546226501465,-0.33415788412094116,0.011800137348473072,0.011800137348473072
0.5627655982971191,-0.17023369669914246,-0.4014318883419037,-0.11908112466335297,0.6179521083831787,-0.3821237087249756,-0.025055348873138428,-0.025055348873138428
0.468536376953125,-0.23807847499847412,-0.23529848456382751,-0.08672496676445007,0.6301578283309937,-0.41739556193351746,0.01383388414978981,0.01383388414978981
-0.28022855520248413,-0.1599394828081131,0.4511246979236603,-0.20914438366889954,-0.3747047185897827,0.4564436674118042,-0.07071470469236374,-0.07071470469236374
-0.22730691730976105,-0.19730597734451294,0.435302197933197,-0.431652307510376,-0.48062604665756226,0.715981125831604,-0.021026188507676125,-0.021026188507676125
0.38279327750205994,-0.2116263508796692,-0.17466528713703156,-0.4722307622432709,-0.42665040493011475,0.7067090272903442,-0.00908617489039898,-0.00908617489039898
-0.30929040908813477,0.5222898721694946,-0.2195400893688202,-0.4543437361717224,-0.4297393560409546,0.6948068737983704,0.008037714287638664,0.008037714287638664
-0.17622110247612,0.5005738139152527,-0.3334921598434448,-0.08688080310821533,0.6251227259635925,-0.41338253021240234,-0.0353858545422554,-0.0353858545422554
0.502676248550415,-0.30548998713493347,-0.20104466378688812,-0.11914414912462234,0.6114422082901001,-0.37704581022262573,-0.006027596071362495,-0.006027596071362495
-0.2645360231399536,0.3969731330871582,-0.1367049515247345,0.6622438430786133,-0.0991722047328949,-0.4523956775665283,0.06621495634317398,0.06621495634317398
-0.3169712424278259,0.39075666666030884,-0.07663537561893463,-0.39377808570861816,-0.4521394371986389,0.663727879524231,-0.010761791840195656,-0.010761791840195656
-0.31751152873039246,-0.1738343983888626,0.5035635232925415,0.6455076932907104,-0.201679527759552,-0.35986098647117615,0.05619140714406967,0.05619140714406967
0.5487825870513916,-0.23002435266971588,-0.3257298767566681,-0.2145094871520996,0.7249281406402588,-0.3885149657726288,0.005007259547710419,0.005007259547710419
0.5076596736907959,-0.2078009843826294,-0.3064410090446472,-0.176427960395813,0.5475100874900818,-0.2819141745567322,-0.10132546722888947,-0.10132546722888947
0.5442543625831604,-0.15113908052444458,-0.40208232402801514,-0.1881209909915924,0.6887204647064209,-0.38163039088249207,-0.02596393972635269,-0.02596393972635269
0.49528148770332336,-0.3299468159675598,-0.16836433112621307,-0.08464530855417252,0.5092791318893433,-0.32570236921310425,0.011038119904696941,0.011038119904696941
-0.09285090118646622,-0.20610752701759338,0.30667150020599365,-0.10271432995796204,0.7294579744338989,-0.48131293058395386,-0.014654859900474548,-0.014654859900474548
0.49842536449432373,-0.24601317942142487,-0.2577550411224365,-0.15785035490989685,0.6148295402526855,-0.3487442135810852,-0.047773800790309906,-0.047773800790309906
-0.12444885075092316,0.3064892292022705,-0.18724089860916138,-0.10840402543544769,0.6043388247489929,-0.3801388442516327,0.0086482223123312,0.0086482223123312
0.5683916807174683,-0.2858445644378662,-0.2884986996650696,-0.21831324696540833,0.6310529708862305,-0.31297698616981506,0.010788151063024998,0.010788151063024998
-0.2688852548599243,0.49084365367889404,-0.22862547636032104,-0.3622311055660248,-0.3431640863418579,0.5543673038482666,-0.018356405198574066,-0.018356405198574066
-0.2689312696456909,0.4936995804309845,-0.23151037096977234,0.5955044031143188,-0.05404706299304962,-0.4339357018470764,0.021195117384195328,0.021195117384195328
0.3476834297180176,-0.2560614049434662,-0.09309712052345276,-0.4360842704772949,-0.43467721343040466,0.684035062789917,-0.005300130695104599,-0.005300130695104599
0.37254852056503296,-0.10369342565536499,-0.27498680353164673,0.3914397358894348,-0.006863178685307503,-0.3073732256889343,0.01606251485645771,0.01606251485645771
0.39039140939712524,-0.24829483032226562,-0.1447986513376236,-0.08225720375776291,0.5267123579978943,-0.3410736322402954,-0.02400095947086811,-0.02400095947086811
0.375618040561676,-0.21163226664066315,-0.1673126220703125,-0.4500151574611664,-0.40445148944854736,0.6718194484710693,-0.010522840544581413,-0.010522840544581413
0.4664701819419861,-0.2645595669746399,-0.20599579811096191,-0.09706064313650131,0.6739842295646667,-0.44298672676086426,0.00019566714763641357,0.00019566714763641357
-0.2315463423728943,-0.24896863102912903,0.492683082818985,-0.42525944113731384,-0.5034526586532593,0.7285035848617554,-0.03187689930200577,-0.03187689930200577
-0.20786058902740479,-0.1310024857521057,0.34731996059417725,-0.45016974210739136,-0.45130059123039246,0.7081243991851807,-0.0860842764377594,-0.0860842764377594
0.38101935386657715,-0.11474555730819702,-0.27231311798095703,-0.5030410289764404,-0.29388290643692017,0.6287835836410522,-0.028996232897043228,-0.028996232897043228
0.4364664554595947,-0.31019091606140137,-0.12842746078968048,0.4474012553691864,-0.08848579227924347,-0.28903713822364807,0.00916444044560194,0.00916444044560194
-0.29557424783706665,0.434395432472229,-0.1433456689119339,-0.4390736222267151,-0.4578787088394165,0.7043414115905762,0.031013870611786842,0.031013870611786842
-0.25897645950317383,0.4415743350982666,-0.1881878525018692,-0.4998825192451477,-0.4232921600341797,0.7262030839920044,-0.042986929416656494,-0.042986929416656494
-0.10426850616931915,-0.21205854415893555,0.32447153329849243,0.005336377769708633,0.5683519840240479,-0.44319966435432434,0.050899211317300797,0.050899211317300797
-0.27708274126052856,0.4724142551422119,-0.2013113796710968,-0.522617757320404,-0.4105450510978699,0.7345190048217773,-0.004956437274813652,-0.004956437274813652
0.505996823310852,-0.30285704135894775,-0.20714768767356873,-0.12529218196868896,0.6378999948501587,-0.3925681710243225,-0.024448096752166748,-0.024448096752166748
-0.17653676867485046,0.5641596913337708,-0.39845025539398193,-0.08660699427127838,0.5307199954986572,-0.3406941890716553,0.016189536079764366,0.016189536079764366
-0.27744150161743164,-0.2214980125427246,0.511471152305603,-0.38417109847068787,-0.48985910415649414,0.6851848363876343,0.006740616634488106,0.006740616634488106
0.6216868162155151,-0.29645639657974243,-0.33217185735702515,-0.1834096908569336,0.7033300399780273,-0.3966767191886902,-0.0803118497133255,-0.0803118497133255
0.4272536039352417,-0.2171105593442917,-0.2145569622516632,-0.5311194062232971,-0.39216095209121704,0.72711181640625,-0.05550413951277733,-0.05550413951277733
-0.19132988154888153,0.4097660779953003,-0.22479340434074402,-0.47030436992645264,-0.406633198261261,0.6897110342979431,-0.028938844799995422,-0.028938844799995422
-0.2552577257156372,-0.2087605893611908,0.4756805896759033,-0.22462652623653412,-0.39482489228248596,0.4843493103981018,0.03253742307424545,0.03253742307424545
-0.14615020155906677,-0.10342460870742798,0.25582265853881836,-0.47470200061798096,-0.44812047481536865,0.7252642512321472,-0.06194591522216797,-0.06194591522216797
-0.25480201840400696,-0.18940243124961853,0.45533958077430725,-0.4022645652294159,-0.5497711896896362,0.7459075450897217,0.024405796080827713,0.024405796080827713
-0.1334710419178009,-0.19758634269237518,0.33951330184936523,-0.12791088223457336,0.472769558429718,-0.2629465162754059,0.014541726559400558,0.014541726559400558
-0.15011727809906006,0.3994773030281067,-0.2564271092414856,-0.4750974178314209,-0.3150229752063751,0.6227892637252808,-0.021069424226880074,-0.021069424226880074
0.44375109672546387,-0.19922694563865662,-0.24980884790420532,-0.06743553280830383,0.6340053081512451,-0.4357749819755554,0.01248694397509098,0.01248694397509098
0.30284714698791504,-0.23172226548194885,-0.07217822968959808,-0.38515305519104004,-0.39950618147850037,0.6161898374557495,-0.00844324566423893,-0.00844324566423893
-0.27001434564590454,0.35132384300231934,-0.08422931283712387,0.5916403532028198,-0.13658607006072998,-0.3671044111251831,0.04098135232925415,0.04098135232925415
-0.2539825141429901,-0.2439631074666977,0.5105161070823669,-0.31327763199806213,-0.4435863494873047,0.5928202867507935,0.04178638011217117,0.04178638011217117
-0.22892890870571136,-0.12543542683124542,0.3631759285926819,0.5475859642028809,-0.10119912773370743,-0.3592440187931061,-0.02938271313905716,-0.02938271313905716
-0.12106439471244812,0.4653729796409607,-0.35382646322250366,-0.029261665418744087,0.43718892335891724,-0.31426650285720825,0.029691681265830994,0.029691681265830994
0.3443816602230072,-0.27257663011550903,-0.07276090234518051,0.6629785299301147,-0.0940103754401207,-0.4569689631462097,0.026760445907711983,0.026760445907711983
-0.2219948172569275,-0.18418440222740173,0.4163917303085327,-0.4294428825378418,-0.49064499139785767,0.7219538688659668,-0.060812193900346756,-0.060812193900346756
-0.2595641016960144,-0.2122495174407959,0.48367178440093994,-0.287533700466156,-0.4733784794807434,0.5952650308609009,0.04412367194890976,0.04412367194890976
-0.25372958183288574,0.41524672508239746,-0.1665302813053131,0.5956979393959045,-0.14791008830070496,-0.36159998178482056,0.08392834663391113,0.08392834663391113
-0.2785521149635315,0.38477823138237,-0.10983408987522125,-0.38899749517440796,-0.4482235312461853,0.6568849086761475,0.028167856857180595,0.028167856857180595
-0.136488139629364,-0.21926185488700867,0.36485594511032104,-0.04266829043626785,0.5357255339622498,-0.3796572685241699,0.0037489309906959534,0.0037489309906959534
-0.294061541557312,-0.22560790181159973,0.5327075123786926,-0.314447283744812,-0.47275346517562866,0.6162803173065186,-0.0004966333508491516,-0.0004966333508491516
-0.06117080897092819,-0.31739863753318787,0.3884936273097992,-0.08584500104188919,0.6439354419708252,-0.42873886227607727,0.046599406749010086,0.046599406749010086
0.2531360685825348,-0.22132444381713867,-0.031955063343048096,-0.3742517828941345,-0.4289054572582245,0.6301871538162231,0.03221063315868378,0.03221063315868378
0.4946112036705017,-0.18719442188739777,-0.31423699855804443,-0.2063315510749817,0.6122003793716431,-0.3079879879951477,-0.09619344770908356,-0.09619344770908356
0.40794801712036133,-0.17858704924583435,-0.23434105515480042,0.41088998317718506,-0.03284578397870064,-0.3028433918952942,-0.057779461145401,-0.057779461145401
0.4761030077934265,-0.1664121001958847,-0.3166232109069824,-0.15359437465667725,0.45524823665618896,-0.22889943420886993,-0.02623540535569191,-0.02623540535569191
-0.26662492752075195,-0.24369175732135773,0.5231817960739136,-0.34488245844841003,-0.479035347700119,0.6454427242279053,-0.0022990144789218903,-0.0022990144789218903
-0.11226139217615128,-0.24666351079940796,0.368182897567749,-0.08348094671964645,0.6209534406661987,-0.4128783345222473,-0.05397665873169899,-0.05397665873169899
-0.28248757123947144,0.4655447006225586,-0.18872478604316711,-0.5130778551101685,-0.4355205297470093,0.7461872100830078,0.021601397544145584,0.021601397544145584
-0.2554887533187866,-0.21067173779010773,0.47787928581237793,-0.33882302045822144,-0.514758825302124,0.6681917905807495,0.038759343326091766,0.038759343326091766
-0.26349127292633057,0.3623681664466858,-0.10224693268537521,0.6035889983177185,-0.11956613510847092,-0.3897932469844818,0.06250927597284317,0.06250927597284317
0.28605127334594727,-0.22130005061626434,-0.06568136811256409,0.6374359130859375,-0.052657097578048706,-0.4685031473636627,0.012753179296851158,0.012753179296851158
0.4863678216934204,-0.3040790557861328,-0.18579527735710144,0.4611421227455139,-0.03698045387864113,-0.3397904634475708,0.04258659854531288,0.04258659854531288
0.33947569131851196,-0.25608348846435547,-0.08467069268226624,0.6094130277633667,-0.042698509991168976,-0.4538101255893707,-0.00422645965591073,-0.00422645965591073
-0.2842322587966919,0.4806254804134369,-0.20242126286029816,0.5981425046920776,-0.06297975778579712,-0.4291442632675171,0.009528106078505516,0.009528106078505516
0.5205668210983276,-0.2562943696975708,-0.2698698043823242,-0.18359866738319397,0.7133175730705261,-0.40423908829689026,-0.02770332433283329,-0.02770332433283329
0.32792848348617554,-0.19938308000564575,-0.13106010854244232,-0.430184006690979,-0.34151244163513184,0.6073710918426514,-0.07230959087610245,-0.07230959087610245
-0.1061946451663971,-0.2364836037158966,0.351519912481308,-0.17101040482521057,0.6414401531219482,-0.3587835431098938,-0.03153311461210251,-0.03153311461210251
-0.1829831302165985,0.33835428953170776,-0.16002345085144043,0.5786107778549194,-0.09591584652662277,-0.38810616731643677,0.06588190793991089,0.06588190793991089
-0.24595215916633606,-0.19242505729198456,0.4493817090988159,0.6925280690193176,-0.15167242288589478,-0.4360402226448059,0.07446125149726868,0.07446125149726868
0.313992440700531,-0.23657602071762085,-0.0786064937710762,-0.44470977783203125,-0.3483104407787323,0.624224066734314,-0.024908430874347687,-0.024908430874347687
-0.2978072762489319,0.45424196124076843,-0.1614350527524948,-0.4891144633293152,-0.46378833055496216,0.7488769292831421,0.021560724824666977,0.021560724824666977
0.4797804653644562,-0.32038241624832153,-0.16231252253055573,0.5971450209617615,-0.09048409759998322,-0.407105952501297,0.018024373799562454,0.018024373799562454
-0.25111448764801025,0.5076324939727783,-0.26405709981918335,-0.538379430770874,-0.36541748046875,0.7122571468353271,-0.014789797365665436,-0.014789797365665436
-0.2872471809387207,0.3818494975566864,-0.09792456030845642,0.5820054411888123,-0.13580341637134552,-0.3600127100944519,0.041109342128038406,0.041109342128038406
0.41759008169174194,-0.19879165291786194,-0.22346994280815125,0.5548542737960815,-0.06747251003980637,-0.3910967707633972,0.021724186837673187,0.021724186837673187
-0.1981472373008728,0.40750616788864136,-0.2154930830001831,-0.1291486620903015,0.6762698888778687,-0.4191206991672516,0.023883987218141556,0.023883987218141556
-0.283325731754303,-0.16592812538146973,0.46044424176216125,0.709985613822937,-0.19618278741836548,-0.4156096875667572,0.01302011776715517,0.01302011776715517
-0.31043174862861633,0.4477241635322571,-0.14181751012802124,0.6004208326339722,-0.11822958290576935,-0.3882947564125061,0.04289120063185692,0.04289120063185692
-0.24526597559452057,-0.19268418848514557,0.4489450454711914,0.5459418296813965,-0.18577668070793152,-0.2926117181777954,-0.033916354179382324,-0.033916354179382324
0.3071555495262146,-0.28646624088287354,-0.02038581110537052,0.5853089094161987,-0.0490027517080307,-0.4296875,0.015488811768591404,0.015488811768591404
-0.15949806571006775,0.48866140842437744,-0.3383844494819641,-0.09159863740205765,0.5788313150405884,-0.37386325001716614,-0.0025007296353578568,-0.0025007296353578568
-0.3290318250656128,0.4641692042350769,-0.13965676724910736,0.5853211879730225,-0.13889293372631073,-0.3602752685546875,0.07385040074586868,0.07385040074586868
-0.16752952337265015,0.47239068150520325,-0.313456654548645,-0.437656432390213,-0.27305716276168823,0.5604720115661621,-0.026560992002487183,-0.026560992002487183
-0.15775246918201447,-0.20912255346775055,0.37621837854385376,-0.15714594721794128,0.5943617820739746,-0.33349961042404175,-0.0028499141335487366,-0.0028499141335487366
0.32512256503105164,-0.24446478486061096,-0.08190329372882843,-0.4235229790210724,-0.35783207416534424,0.6146540641784668,-0.011793658137321472,-0.011793658137321472
-0.18814659118652344,0.43804773688316345,-0.2570885121822357,-0.12396359443664551,0.6371056437492371,-0.39301595091819763,0.002574036829173565,0.002574036829173565
-0.3017435073852539,0.4181996285915375,-0.12040149420499802,-0.4682619571685791,-0.4530981779098511,0.7239644527435303,-0.03351304680109024,-0.03351304680109024
-0.2697281837463379,0.41246145963668823,-0.14729011058807373,-0.3866060972213745,-0.4714600741863251,0.6729203462600708,0.045704185962677,0.045704185962677
-0.14820152521133423,-0.17428794503211975,0.3306758999824524,-0.10441897809505463,0.5112564563751221,-0.31143468618392944,0.0028683263808488846,0.0028683263808488846
0.6023668050765991,-0.27198630571365356,-0.33751291036605835,-0.21523362398147583,0.7119832634925842,-0.37793922424316406,-0.030576149001717567,-0.030576149001717567
-0.1379634290933609,0.5216467380523682,-0.39429816603660583,-0.07751090824604034,0.5231043100357056,-0.34207838773727417,-0.0080078961327672,-0.0080078961327672
0.3724125623703003,-0.11310169100761414,-0.2651884853839874,-0.4551966190338135,-0.31063252687454224,0.6035021543502808,-0.04615819454193115,-0.04615819454193115
0.3399081826210022,-0.2541458010673523,-0.08710283041000366,-0.4457380771636963,-0.44385814666748047,0.6988367438316345,0.004954165779054165,0.004954165779054165
-0.16722051799297333,0.4337083697319031,-0.2740591764450073,0.42429718375205994,-0.012120924890041351,-0.32955852150917053,0.006645052693784237,0.006645052693784237
0.37492141127586365,-0.12143699079751968,-0.2591996490955353,0.49120938777923584,0.00500335730612278,-0.39623159170150757,0.005706256255507469,0.005706256255507469
0.4662811756134033,-0.2201545238494873,-0.25139135122299194,-0.18974119424819946,0.47893965244293213,-0.2183229774236679,-0.01419756282120943,-0.01419756282120943
0.40623754262924194,-0.1497552990913391,-0.2621902823448181,-0.514217734336853,-0.29433268308639526,0.6380585432052612,-0.059797827154397964,-0.059797827154397964
-0.21617349982261658,0.44062530994415283,-0.2310386598110199,-0.20269936323165894,0.40104222297668457,-0.14781224727630615,-0.046981144696474075,-0.046981144696474075
-0.19466395676136017,0.4367324113845825,-0.249065101146698,-0.06382373720407486,0.5889602899551392,-0.4038717746734619,0.008709171786904335,0.008709171786904335
-0.23329591751098633,0.4812091290950775,-0.2551732659339905,-0.5044236183166504,-0.3914688527584076,0.7052533030509949,-0.031165722757577896,-0.031165722757577896
-0.05735807493329048,-0.18121159076690674,0.24477128684520721,-0.17751896381378174,0.5520944595336914,-0.2845831513404846,-0.03481529653072357,-0.03481529653072357
-0.1089119017124176,-0.1184806078672409,0.23315253853797913,-0.4496585726737976,-0.36066651344299316,0.6377195715904236,-0.06303603947162628,-0.06303603947162628
-0.29949668049812317,-0.18405230343341827,0.49560877680778503,-0.460109680891037,-0.46424180269241333,0.7260587215423584,-0.005972468294203281,-0.005972468294203281
-0.27768927812576294,0.5059828162193298,-0.23515400290489197,-0.4932396411895752,-0.32466065883636475,0.6447240114212036,-0.011030737310647964,-0.011030737310647964
-0.2818818688392639,-0.10093492269515991,0.3922397196292877,0.646497368812561,-0.23557928204536438,-0.3344707489013672,0.06474067270755768,0.06474067270755768
-0.31516167521476746,0.49204444885253906,-0.1824767291545868,-0.31920838356018066,-0.37345990538597107,0.5433990955352783,-0.010496623814105988,-0.010496623814105988
-0.15341348946094513,0.5030517578125,-0.35938841104507446,-0.060053110122680664,0.48187777400016785,-0.3241841197013855,-0.011298829689621925,-0.011298829689621925
0.37526437640190125,-0.231106698513031,-0.14695683121681213,-0.5150062441825867,-0.3726421296596527,0.6991666555404663,-0.042002543807029724,-0.042002543807029724
-0.16196399927139282,-0.14311036467552185,0.31275811791419983,-0.46367257833480835,-0.4702876806259155,0.7335739135742188,-0.04633636772632599,-0.04633636772632599
0.39885467290878296,-0.18088489770889282,-0.22267144918441772,-0.5201486349105835,-0.3678850531578064,0.6996003985404968,-0.03429269790649414,-0.03429269790649414
-0.2573128938674927,0.38235580921173096,-0.1290934979915619,-0.4127715826034546,-0.4353613257408142,0.6659417748451233,0.05322178453207016,0.05322178453207016
